#,ID,DeliveryDate,DeliveryReference,Supplier_Name,ASN_Number,Expected_Cases,Expected_Lines,Estimated_Pallets,Estimated_Cages,Estimated_Totes,Cartons_Due,Pallets_Due,Ready_Label,Palletise,Wrap_Strap,Collar,Bagging_Required,Actual_Cases,Calc_Hours,Pallets_Arrived,Cartons_Arrived,Grid_No,Last_Saved,Total_Operatives,Total_Hours,Origin,Due_Time,SHIFT,PalletsCreated,CagesCreated,TotesCreated,NonEuroPallet,Supplier_Code,Delivery_Comments,StartTAGID,UpdatedByUsername,UpdatedByEmpNo,UpdatedByName,TotalShortRows,TotalExtraRows,GRID_SHIFT,LOCK_STATUS,STATUS,
1,1,07/09/2018 00:00,39146,U-POL LTD (PAINT),Y0152838,3846,17,89,0,52,0,18,YES,YES,YES,YES,YES,3846,22,30,100,202,05/10/2018 21:18,5,0,UK,18:00:00,LATE,98,97,0,,UPO2506,yes ,0,giuser,1,gi user,,,,,CLEAR,
2,2,07/09/2018 00:00,39154,HUTCHINSON,Y0152575,407,20,0,2,13,0,1,NO,YES,NO,NO,NO,407,3,229,236,281,31/10/2018 23:56,4,0,France,13:00:00,DAY,0,0,0,,HUT0201,,0,dgoss,20858,Dan Goss,,,,LOCKED,CLEAR,
3,3,07/09/2018 00:00,39283,ROBERT BOSCH LIMITED,Y0152881,25911,191,11,8,650,0,66,NO,YES,NO,NO,NO,14594,89,23,24,258,04/10/2018 01:22,1,0,Germany,15:00:00,LATE,0,0,0,,BCH0101,,0,giuser,1,gi user,,,,,CLEAR,
4,4,07/09/2018 00:00,39779,JOM CAR-PARTS & CAR-HIFI GMBH,Y0152316,51,18,5,2,2,0,3,NO,NO,YES,YES,NO,51,2,24,25,253,04/10/2018 09:37,3,0,Germany,11:00:00,DAY,0,0,0,,JOM0101,,0,giuser,1,gi user,,,,,CLEAR,
5,5,07/09/2018 00:00,39879,ZF TRADING UK LTD,Y0152868,3674,150,104,13,129,0,97,NO,NO,YES,YES,NO,3674,44,0,0, ,24/09/2018 19:09,0,0,Germany,22:00:00,NIGHT,0,0,0,,BOG0701,,0,giuser,1,gi user,,,,,CLEAR,
6,6,07/09/2018 00:00,39880,BREMBO ITALY,Y0152811,2953,73,31,5,53,0,39,YES,YES,NO,NO,NO,2953,16,37,38,258,01/10/2018 13:53,2,0,ITALY,06:00:00,DAY,0,0,0,,BRB0301,,0,dgoss,20858,Dan Goss,,,,,CLEAR,
7,7,07/09/2018 00:00,39894,A1 COMPONENTS,Y0152911,1203,2,6,0,31,0,10,YES,NO,NO,NO,NO,1203,5,0,0, ,30/09/2018 16:39,2,0,UK,17:00:00,LATE,0,0,0,,ACL0201,,0,giuser,1,gi user,,,,,CLEAR,
8,8,07/09/2018 00:00,39957,REMANED,Y0152760,35,9,0,1,10,0,1,YES,NO,NO,NO,NO,35,1,0,0,,12/09/2018 17:07,0,0,SPAIN,12:00:00,DAY,0,0,0,,SEE0601,,0,,,,,,,,CLEAR,
9,9,07/09/2018 00:00,39959,FEBI (UK) LIMITED,Y0152834-2833,937,26,3,1,45,3,9,NO,NO,NO,NO,NO,937,7,0,0,,12/09/2018 17:07,0,0,UK,12:30:00,DAY,0,0,0,,FEB0201,,0,,,,,,,,CLEAR,
10,10,07/09/2018 00:00,39990,VALEO SERVICE UK LTD.,Y0152967-968,209,16,12,2,9,0,10,NO,NO,YES,YES,NO,209,4,0,0, ,02/10/2018 22:11,2,0,UK,05:30:00,DAY,0,0,0,,VAL0101,,0,giuser,1,gi user,,,,,CLEAR,
11,11,07/09/2018 00:00,39991,ZF TRADING UK LTD,Y0152913,10976,319,27,13,518,10,53,NO,NO,NO,NO,NO,10976,80,0,0,,12/09/2018 17:07,0,0,Germany,OFFLOADED,LATE,0,0,0,,BOG0701,,0,,,,,,,,CLEAR,
12,12,07/09/2018 00:00,39993,TMD FRICTION GERMANY,Y0152923,6664,60,0,1,228,0,17,YES,NO,NO,NO,NO,6664,23,17,1,123,25/09/2018 18:32,0,0,Germany,07:00:00,DAY,0,0,0,,TMD0401,,0,giuser,1,gi user,,,,,CLEAR,
13,13,07/09/2018 00:00,39994,TMD FRICTION ROMANIA,Y0152899,7465,36,0,0,418,0,37,YES,NO,NO,NO,NO,7465,31,0,0,,12/09/2018 17:07,0,0,Romania,07:30:00,DAY,0,0,0,,TMD0601,,0,,,,,,,,CLEAR,
14,14,07/09/2018 00:00,39996,KIMBERLY-CLARK,Y0152551,630,3,0,0,16,2,0,NO,NO,NO,NO,NO,630,3,0,0,,12/09/2018 17:07,0,0,UK,15:00 to 17:00,LATE,0,0,0,,KIM0101,,0,,,,,,,,CLEAR,
15,15,07/09/2018 00:00,39997,TRW - AFTERMARKET OPERATIONS,Y0152824,4669,126,7,13,161,0,21,NO,NO,NO,NO,NO,4669,31,0,0,,12/09/2018 17:07,0,0,UK,08:30:00,DAY,0,0,0,,LUC0101,,0,,,,,,,,CLEAR,
16,16,07/09/2018 00:00,39998,FOREEVER,Y0152826,80,1,3,0,0,0,2,NO,NO,NO,NO,NO,80,1,0,0,,12/09/2018 17:07,0,0,UK,08:30:00,DAY,0,0,0,,FOR1301,,0,,,,,,,,CLEAR,
17,17,07/09/2018 00:00,39999,NGK SPARK PLUGS (UK) LTD.,Y0152864,56569,205,0,3,229,0,3,NO,NO,NO,NO,NO,9676,52,0,0,,12/09/2018 17:07,0,0,UK,09:00:00,DAY,0,0,0,,NGK0101,,0,,,,,,,,CLEAR,
18,18,07/09/2018 00:00,40000,BRAKE ENGINEERING,Y0152960-961-962,826,79,1,5,111,0,5,YES,NO,NO,NO,NO,826,9,0,0,,12/09/2018 17:07,0,0,UK,16:00:00,LATE,0,0,0,,PAG0101,,0,,,,,,,,CLEAR,
19,19,07/09/2018 00:00,40004,EXEDY CLUTCH EUROPE LTD,Y0152851,202,30,7,6,4,0,4,NO,NO,NO,NO,NO,202,4,0,0,,12/09/2018 17:07,0,0,UK,10:00:00,DAY,0,0,0,,ECE0101,,0,,,,,,,,CLEAR,
20,20,07/09/2018 00:00,40007,PERFORMANCE 3000,Y0152957,8,5,0,1,0,7,0,NO,NO,NO,NO,NO,8,1,0,0,,12/09/2018 17:07,0,0,UK,09:00 TO 12:00,DAY,0,0,0,,PER0801,,0,,,,,,,,CLEAR,
21,21,07/09/2018 00:00,40010,MOTIVE COMPONENTS LTD,Y0152904-903,5356,62,2,3,66,0,3,YES,NO,NO,NO,NO,5356,14,0,0,,12/09/2018 17:07,0,0,UK,11:00:00,DAY,0,0,0,,SAS0301,,0,,,,,,,,CLEAR,
22,22,07/09/2018 00:00,40011,CORTECO LIMITED,Y0152843,5252,148,0,3,274,0,13,NO,NO,NO,NO,NO,5252,37,0,0,,12/09/2018 17:07,0,0,UK,11:00:00,DAY,0,0,0,,COR0401,,0,,,,,,,,CLEAR,
23,23,07/09/2018 00:00,40017,HAMTUNE SPARES LTD,Y0152952,1325,6,1,0,21,0,2,YES,NO,NO,NO,NO,1325,3,0,0,,12/09/2018 17:07,0,0,UK,12:00:00,DAY,0,0,0,,HAM0401,,0,,,,,,,,CLEAR,
24,24,07/09/2018 00:00,40018,LESJOFORS SPRINGS UK LTD,Y0152976,423,30,23,23,14,0,6,YES,NO,NO,NO,NO,423,7,0,0,,12/09/2018 17:07,0,0,UK,12:00:00,DAY,0,0,0,,EUS0101,,0,,,,,,,,CLEAR,
25,25,07/09/2018 00:00,40024,MARTIN COX CHAMOIS FINISHERS LTD,Y0152910,1570,7,18,1,27,0,2,NO,NO,NO,NO,NO,1570,9,0,0,,12/09/2018 17:07,0,0,UK,13:30:00,DAY,0,0,0,,MCC0101,,0,,,,,,,,CLEAR,
26,26,07/09/2018 00:00,40025,TMD FRICTION UK LTD,Y0152992,5072,68,0,0,306,0,32,YES,NO,NO,NO,NO,5072,24,0,0,,12/09/2018 17:07,0,0,UK,15:00:00,LATE,0,0,0,,TMD0301,,0,,,,,,,,CLEAR,
27,27,07/09/2018 00:00,40028,DENSO SALES UK LTD,Y0152969,6166,51,10,3,38,0,6,NO,NO,NO,NO,NO,6166,27,0,0,,12/09/2018 17:07,0,0,UK,16:00:00,LATE,0,0,0,,DEN0201,,0,,,,,,,,CLEAR,
28,28,07/09/2018 00:00,40029,HELLA (UK) LIMITED,Y0152898,857,103,60,15,34,0,86,NO,NO,NO,NO,NO,857,23,0,0,,12/09/2018 17:07,0,0,Germany,18:00:00,LATE,0,0,0,,HEL0101,,0,,,,,,,,CLEAR,
29,29,07/09/2018 00:00,40030,DE OLIBRION,Y0152927,4176,9,76,0,22,0,57,YES,NO,NO,NO,NO,4176,21,0,0,,12/09/2018 17:07,0,0,Holland,22:00:00,NIGHT,0,0,0,,DOB0201,,0,,,,,,,,CLEAR,
30,30,07/09/2018 00:00,40036,COMPLETE STEERING,Y0152989,102,20,19,1,0,0,11,NO,NO,NO,NO,NO,102,5,0,0,,12/09/2018 17:07,0,0,UK,11:00:00,DAY,0,0,0,,COM1501,,0,,,,,,,,CLEAR,
31,31,07/09/2018 00:00,40075,JAPANPARTS S.R.L.,Y0152831,275,28,0,4,6,0,2,NO,NO,NO,NO,NO,275,3,0,0,,12/09/2018 17:07,0,0,Italy,12:00:00,DAY,0,0,0,,JAP0301,,0,,,,,,,,CLEAR,
32,32,07/09/2018 00:00,40297,HENKEL LIMITED (PAINT),Y0152970,348,3,0,0,6,0,1,NO,NO,NO,NO,NO,348,2,0,0,,12/09/2018 17:07,0,0,UK,11:30:00,DAY,0,0,0,,LOC2180,,0,,,,,,,,CLEAR,
33,33,07/09/2018 00:00,40341,AISIN,Y0152835,693,49,11,5,80,0,7,NO,NO,NO,NO,NO,693,10,0,0,,12/09/2018 17:07,0,0,Belgium,15:00:00,LATE,0,0,0,,AIS0101,,0,,,,,,,,CLEAR,
34,34,07/09/2018 00:00,40361,TRUCK TEC FAHRZEUGTEILE GMBH,Y0151921-922,580,19,6,1,7,0,3,NO,NO,NO,NO,NO,580,4,0,0,,12/09/2018 17:07,0,0,Germany,12:00:00,DAY,0,0,0,,TRU0301,,0,,,,,,,,CLEAR,
35,35,07/09/2018 00:00,40365,KOYORAD,Y0152653,195,31,18,4,0,0,21,NO,NO,NO,NO,NO,195,6,0,0,,12/09/2018 17:07,0,0,Holland,09:30:00,DAY,0,0,0,,KOY0301,,0,,,,,,,,CLEAR,
36,36,07/09/2018 00:00,40631,SCR ROMBAT,Y0152482,1668,2,28,0,0,0,28,NO,NO,NO,NO,NO,1668,11,0,0,,12/09/2018 17:07,0,0,Romania,11:00:00,DAY,0,0,0,,SCR0501,,0,,,,,,,,CLEAR,
37,37,07/09/2018 00:00,40680,MEDU4325120 ,Y0152825,5844,46,15,8,172,0,46,YES,NO,NO,NO,NO,5844,23,0,0,,12/09/2018 17:07,0,0,Turkey,21:00:00,NIGHT,0,0,0,,TEK0101,,0,,,,,,,,CLEAR,
38,38,07/09/2018 00:00,41035,DURAND,Y0152963,924,2,28,0,0,0,33,YES,NO,NO,NO,NO,924,7,0,0,,12/09/2018 17:07,0,0,France,09:00:00,DAY,0,0,0,,DUR0301,,0,,,,,,,,CLEAR,
39,39,07/09/2018 00:00,41036,DURAND,Y0152935,2692,3,31,0,0,0,33,YES,NO,NO,NO,NO,2692,10,0,0,,12/09/2018 17:07,0,0,France,19:00:00,LATE,0,0,0,,DUR0301,,0,,,,,,,,CLEAR,
40,40,07/09/2018 00:00,41115,AUTOMOTIVE SPARE PARTS AG,Y0152840,650,23,68,2,0,0,64,YES,NO,NO,NO,NO,650,14,0,0,,12/09/2018 17:07,0,0,Czech,18:00:00,LATE,0,0,0,,ASP0201,,0,,,,,,,,CLEAR,
41,41,07/09/2018 00:00,41234,DONAFLEX,Y0152893-92,1861,38,7,6,207,0,23,YES,NO,NO,NO,NO,1861,15,0,0,,12/09/2018 17:07,0,0,France,16:30:00,LATE,0,0,0,,DNF0201,,0,,,,,,,,CLEAR,
42,42,07/09/2018 00:00,41296,DE OLIBRION,Y0152933,4560,7,39,0,35,0,57,YES,NO,NO,NO,NO,4560,17,0,0,,12/09/2018 17:07,0,0,Holland,19:00:00,LATE,0,0,0,,DOB0201,,0,,,,,,,,CLEAR,
43,43,07/09/2018 00:00,41355,FTE AUTOMOTIVE LTD,Y0152856,674,14,0,5,30,0,7,YES,NO,NO,NO,NO,674,3,0,0,,12/09/2018 17:07,0,0,Germany,10:00:00,DAY,0,0,0,,FTE0301,,0,,,,,,,,CLEAR,
44,44,07/09/2018 00:00,41370,IBEROTURBO-SOCIEDADE TECNICA,Y0152552,234,38,3,14,9,0,7,NO,NO,NO,NO,NO,234,5,0,0,,12/09/2018 17:07,0,0,Portugal,10:30:00,DAY,0,0,0,,IBE0201,,0,,,,,,,,CLEAR,
45,45,07/09/2018 00:00,41492,ELTA LIGHTING LTD,Y0152836,3751,7,0,1,8,0,1,NO,NO,NO,NO,NO,376,2,0,0,,12/09/2018 17:07,0,0,UK,15:30:00,LATE,0,0,0,,ELT0101,,0,,,,,,,,CLEAR,
46,46,07/09/2018 00:00,41496,PROSOL UK SALES AND DISTRIBUTION LT,Y0152837,115,5,1,3,0,0,1,NO,NO,NO,NO,NO,115,1,0,0,,12/09/2018 17:07,0,0,UK,13:00:00,DAY,0,0,0,,PRO2001,,0,,,,,,,,CLEAR,
47,47,07/09/2018 00:00,41523,RAC MOTORING SERVICES LIMITED,Y0152726,1224,1,24,0,0,0,24,NO,NO,NO,NO,NO,1224,9,0,0,,12/09/2018 17:07,0,0,UK,12:30:00,DAY,0,0,0,,RAC0701,,0,,,,,,,,CLEAR,
48,48,07/09/2018 00:00,41525,CASTROL (UK) LIMITED,Y0152821,264,1,0,0,6,0,1,NO,NO,NO,NO,NO,264,1,0,0,,12/09/2018 17:07,0,0,UK,13:00:00,DAY,0,0,0,,GTX0101,,0,,,,,,,,CLEAR,
49,49,07/09/2018 00:00,41526,BREMI FAHRZEUG-ELEKTRIK GMBH & CO,Y0152765,461,29,0,2,19,0,1,NO,NO,NO,NO,NO,461,4,0,0,,12/09/2018 17:07,0,0,Germany,10:00:00,DAY,0,0,0,,BRM0301,,0,,,,,,,,CLEAR,
50,50,07/09/2018 00:00,41529,TURTLE WAX EUROPE LTD,Y0152785,8974,45,50,35,56,0,11,NO,NO,NO,NO,NO,8974,44,0,0,,12/09/2018 17:07,0,0,UK,08:00:00,DAY,0,0,0,,TUR0801,,0,,,,,,,,CLEAR,
51,51,07/09/2018 00:00,41530,KARCHER (UK) LTD,Y0152782,54,2,0,3,0,0,2,NO,NO,NO,NO,NO,54,1,0,0,,12/09/2018 17:07,0,0,UK,10:00:00,DAY,0,0,0,,KAR0301,,0,,,,,,,,CLEAR,
52,52,07/09/2018 00:00,41531,KARCHER (UK) LTD,Y0152786,24,1,1,0,0,0,1,NO,NO,NO,NO,NO,24,1,0,0,,12/09/2018 17:07,0,0,UK,13:30:00,DAY,0,0,0,,KAR0301,,0,,,,,,,,CLEAR,
53,53,07/09/2018 00:00,41563,HOLT LLOYD,Y0152791,120,1,0,1,0,0,1,NO,NO,NO,NO,NO,120,1,0,0,,12/09/2018 17:07,0,0,UK,13:30:00,DAY,0,0,0,,HOL0501,,0,,,,,,,,CLEAR,
54,54,07/09/2018 00:00,41570,TETROSYL EXPRESS LTD.,Y0152832,132,2,5,0,0,0,1,NO,NO,NO,NO,NO,132,1,0,0,,12/09/2018 17:07,0,0,UK,10:30:00,DAY,0,0,0,,TET0401,,0,,,,,,,,CLEAR,
55,55,07/09/2018 00:00,41573,3M AUTOMOTIVE (PAINT),Y0152860,1101,19,29,5,11,0,6,YES,NO,NO,NO,NO,1101,7,0,0,,12/09/2018 17:07,0,0,UK,15:30:00,LATE,0,0,0,,MMM1005,,0,,,,,,,,CLEAR,
56,56,07/09/2018 00:00,41587,CONTINENTAL AUTOMOTIVE TRADING UK,Y0152912,506,53,9,4,37,0,7,NO,NO,NO,NO,NO,506,8,0,0,,12/09/2018 17:07,0,0,Germany,09:00:00,DAY,0,0,0,,VDO0201,,0,,,,,,,,CLEAR,
57,57,07/09/2018 00:00,41591,COMMERCIAL PROPSHAFT SERVICES LIMIT,Y0152852,2,2,2,0,0,3,0,NO,NO,NO,NO,NO,2,0,0,0,,12/09/2018 17:07,0,0,UK,13:30:00,DAY,0,0,0,,CPS0401,,0,,,,,,,,CLEAR,
58,58,07/09/2018 00:00,41593,CALEDONIAN GLOBAL LLP T/A UNIWIPE,Y0152854,1800,1,0,10,0,0,5,NO,NO,NO,NO,NO,1800,7,0,0,,12/09/2018 17:07,0,0,UK,11:30:00,DAY,0,0,0,,UNI1701,,0,,,,,,,,CLEAR,
59,59,07/09/2018 00:00,41594,COMPETITION BRAKING PRODUCTS,Y0152853,26,13,0,2,1,6,0,NO,NO,NO,NO,NO,26,1,0,0,,12/09/2018 17:07,0,0,UK,15:00 TO 17:00,LATE,0,0,0,,COM1201,,0,,,,,,,,CLEAR,
60,60,07/09/2018 00:00,41596,SOCIETE TUNISIENNE DES FILTRES S.A.,Y0152859,2760,4,0,0,38,0,3,YES,NO,NO,NO,NO,2760,6,0,0,,12/09/2018 17:07,0,0,Tunisia,10:30:00,DAY,0,0,0,,MSF0201,,0,,,,,,,,CLEAR,
61,61,07/09/2018 00:00,41597,ZF TRADING UK LTD,Y0152869,132,1,7,0,0,0,4,NO,NO,NO,NO,NO,132,2,0,0,,12/09/2018 17:07,0,0,UK,11:30:00,DAY,0,0,0,,BOG0801,,0,,,,,,,,CLEAR,
62,62,07/09/2018 00:00,41598,RING AUTOMOTIVE,Y0152944,439,12,0,0,30,0,2,NO,NO,NO,NO,NO,439,3,0,0,,12/09/2018 17:07,0,0,UK,11:30:00,DAY,0,0,0,,RIN0101,,0,,,,,,,,CLEAR,
63,63,07/09/2018 00:00,41599,LEADER SPECIALIST COMPONENTS LTD,Y0152959,135,6,1,0,7,0,1,NO,NO,NO,NO,NO,135,1,0,0,,12/09/2018 17:07,0,0,UK,10:00:00,DAY,0,0,0,,LSC0101,,0,,,,,,,,CLEAR,
64,64,07/09/2018 00:00,41601,MILTEK,Y0152894,64,33,28,1,1,0,0,YES,NO,NO,NO,NO,64,5,0,0,,12/09/2018 17:07,0,0,UK,09:00:00,DAY,0,0,0,,MIL0104,,0,,,,,,,,CLEAR,
65,65,07/09/2018 00:00,41606,ELTA LIGHTING LTD,Y0152895,26482,11,0,1,20,0,2,NO,NO,NO,NO,NO,2839,11,0,0,,12/09/2018 17:07,0,0,UK,15:30:00,LATE,0,0,0,,ELT0101,,0,,,,,,,,CLEAR,
66,66,07/09/2018 00:00,41614,CREST MEDICAL LTD,Y0152990,244,1,0,0,1,1,0,NO,NO,NO,NO,NO,244,1,0,0,,12/09/2018 17:07,0,0,UK,15:00 to 17:00,LATE,0,0,0,,CML0101,,0,,,,,,,,CLEAR,
67,67,07/09/2018 00:00,41615,WYNN OIL,Y0152897,564,1,1,0,0,0,1,NO,NO,NO,NO,NO,564,2,0,0,,12/09/2018 17:07,0,0,UK,07:00:00,DAY,0,0,0,,WYN0201,,0,,,,,,,,CLEAR,
68,68,07/09/2018 00:00,41645,MANN+HUMMEL (UK) LTD.,Y0152931,5254,24,21,0,278,0,33,NO,NO,NO,NO,NO,5254,34,0,0,,12/09/2018 17:07,0,0,Germany,OFFLOADED,DAY,0,0,0,,MNH0101,,0,,,,,,,,CLEAR,
69,69,07/09/2018 00:00,41646,EXHAUSTS UK LIMITED T/A COBRA SPORT,Y0152937,6,5,4,0,0,0,1,NO,NO,NO,NO,NO,6,1,0,0,,12/09/2018 17:07,0,0,UK,15:30:00,LATE,0,0,0,,COB0201,,0,,,,,,,,CLEAR,
70,70,07/09/2018 00:00,41647,KRP SUPPLIES,Y0152987,139,9,5,1,2,0,2,NO,NO,NO,NO,NO,139,2,0,0,,12/09/2018 17:07,0,0,UK,15:00:00,LATE,0,0,0,,KRP0201,,0,,,,,,,,CLEAR,
71,71,07/09/2018 00:00,41648,P F JONES LTD,Y0152939,110,1,0,0,4,4,0,NO,NO,NO,NO,NO,110,1,0,0,,12/09/2018 17:07,0,0, ,09:00 TO 12:00,DAY,0,0,0,,PFJ0101,,0,,,,,,,,CLEAR,
72,72,07/09/2018 00:00,41651,CONTITECH ANTRIEBSSYSTEME  GMBH,Y0152988,4565,71,0,1,167,0,6,NO,NO,NO,NO,NO,4565,26,0,0,,12/09/2018 17:07,0,0,Germany,OFFLOADED,NIGHT,0,0,0,,CNT0101,,0,,,,,,,,CLEAR,
73,73,07/09/2018 00:00,41652,DRAPER TOOLS LTD (PAINT),Y0152951,100,1,0,0,1,1,0,NO,NO,NO,NO,NO,100,1,0,0,,12/09/2018 17:07,0,0,UK,15:00 TO 17:00,LATE,0,0,0,,DRA2044,,0,,,,,,,,CLEAR,
74,74,07/09/2018 00:00,41655,FAI AUTOMOTIVE PLC,Y0152971,7,1,0,0,0,1,0,YES,NO,NO,NO,NO,7,0,0,0,,12/09/2018 17:07,0,0,UK,10:30:00,DAY,0,0,0,,FAI0101,,0,,,,,,,,CLEAR,
75,75,07/09/2018 00:00,41659,ILDIKO STOCK MARKETING ,,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,0,0,0,0,,12/09/2018 17:07,0,0,,COLLECTION,NIGHT,0,0,0,,,,0,,,,,,,,CLEAR,
76,76,07/09/2018 00:00,41663,REMANED,2948,1,1,0,0,0,0,0,YES,NO,NO,NO,NO,1,0,0,0,,12/09/2018 17:07,0,0,SPAIN,RETURN TO SUPPLIER,LATE,0,0,0,,SEE0601,,0,,,,,,,,CLEAR,
77,77,07/09/2018 00:00,41664,WEATHERTECH EUROPE SRL,Y0152926,6,1,0,0,0,0,0,NO,NO,NO,NO,NO,6,0,0,0,,12/09/2018 17:07,0,0,USA,CROSSDOCK,LATE,0,0,0,,WTE0101,,0,,,,,,,,CLEAR,
78,78,07/09/2018 00:00,41665,HUMMING BIRD MOTORS PLC.,Y0152918,1,1,0,0,0,0,0,NO,NO,NO,NO,NO,1,0,0,0,,12/09/2018 17:07,0,0,UK,CROSSDOCK,LATE,0,0,0,,HUM0101,,0,,,,,,,,CLEAR,
79,79,07/09/2018 00:00,41666,RENAULT LONDON WEST,Y0152919,16,2,0,0,0,0,0,NO,NO,NO,NO,NO,16,0,0,0,,12/09/2018 17:07,0,0,UK,CROSSDOCK,LATE,0,0,0,,REN0501,,0,,,,,,,,CLEAR,
80,80,07/09/2018 00:00,41667,FRIG AIR S.P.A.,Y0152984,60,10,1,1,2,0,0,NO,NO,NO,NO,NO,60,1,0,0,,12/09/2018 17:07,0,0,Italy,CLAIM PARTS,LATE,0,0,0,,FRI0401,,0,,,,,,,,CLEAR,
81,81,07/09/2018 00:00,41668,ANHUI PHOENIX INTERNATIONAL CO.,LTD,Y0152985,108,3,2,0,3,0,0,YES,NO,NO,NO,NO,108,1,0,0,,12/09/2018 17:07,0,0,China,EXCESSREPORTED,LATE,0,0,0,,PFC0101,,0,,,,,,,,CLEAR
82,82,07/09/2018 00:00,41669,ZOEL MIR,Y0152958,381,4,0,0,97,0,0,NO,NO,NO,NO,NO,381,5,0,0,,12/09/2018 17:07,0,0,Spain,EXCESSREPORTED,DAY,0,0,0,,ZOE0101,,0,,,,,,,,CLEAR,
83,83,07/09/2018 00:00,41670,J P GROUP AS,SO,1,1,0,0,0,0,0,NO,NO,NO,NO,NO,1,0,0,0,,12/09/2018 17:07,0,0,Denmark,EXCESSREPORTED,LATE,0,0,0,,DSK0401,,0,,,,,,,,CLEAR,
84,84,07/09/2018 00:00,41671,FRANCISCO ALBERO S.A.,Y0152956,592,25,0,2,16,0,0,NO,NO,NO,NO,NO,592,4,0,0,,12/09/2018 17:07,0,0,Spain,EXCESSREPORTED,NIGHT,0,0,0,,FAE0101,,0,,,,,,,,CLEAR,
85,85,07/09/2018 00:00,41672,SCHRADER,Y0152953,5,1,1,0,0,0,0,NO,NO,NO,NO,NO,5,0,0,0,,12/09/2018 17:07,0,0,UK,EXCESSREPORTED,LATE,0,0,0,,SCH0701,,0,,,,,,,,CLEAR,
86,86,07/09/2018 00:00,41673,LUK AFTERMARKET-SERVICE LTD.,Y0152954,4,1,0,0,0,0,0,NO,NO,NO,NO,NO,4,0,0,0,,12/09/2018 17:07,0,0,Germany,EXCESSREPORTED,LATE,0,0,0,,ALM0101,,0,,,,,,,,CLEAR,
87,87,07/09/2018 00:00,41674,DELPHI DIESEL AFTERMARKET,Y0152955,7,1,0,0,1,0,0,NO,NO,NO,NO,NO,7,0,0,0,,12/09/2018 17:07,0,0,UK,EXCESSREPORTED,LATE,0,0,0,,DEL0601,,0,,,,,,,,CLEAR,
88,88,07/09/2018 00:00,41675,LUK AFTERMARKET-SERVICE LTD.,Y0152947,85,8,6,0,16,0,0,NO,NO,NO,NO,NO,85,2,0,0,,12/09/2018 17:07,0,0,Germany,EXCESSREPORTED,LATE,0,0,0,,ALM0101,,0,,,,,,,,CLEAR,
89,89,07/09/2018 00:00,41676,OSRAM LIMITED,Y0152945,200,1,0,0,1,0,0,NO,NO,NO,NO,NO,200,1,0,0,,12/09/2018 17:07,0,0,Germany,EXCESSREPORTED,LATE,0,0,0,,OSR0101,,0,,,,,,,,CLEAR,
90,90,07/09/2018 00:00,41685,ANTALIS,,0,0,0,0,0,0,17,NO,NO,NO,NO,NO,0,1,0,0,,12/09/2018 17:07,0,0,,09:30:00,DAY,0,0,0,,,,0,,,,,,,,CLEAR,
91,91,07/09/2018 00:00,41692,HAMTUNE SPARES LTD,,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,0,0,0,0,,12/09/2018 17:07,0,0,UK,COLLECTION,,0,0,0,,HAM0401,,0,,,,,,,,CLEAR,
92,92,07/09/2018 00:00,54141,BREMBO ITALY,,0,0,0,0,0,0,12,NO,NO,NO,NO,NO,0,0,0,0,,12/09/2018 17:07,0,0,ITALY,08:00:00,,0,0,0,,BRB0301,,0,,,,,,,,CLEAR,
93,93,07/09/2018 00:00,54175,NGK SPARK PLUGS (UK) LTD.,,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,0,0,0,0,,12/09/2018 17:07,0,0,UK,09:00:00,,0,0,0,,NGK0101,,0,,,,,,,,CLEAR,
94,94,07/09/2018 00:00,54180,TRW - AFTERMARKET OPERATIONS,,0,0,0,0,0,0,11,NO,NO,NO,NO,NO,0,0,0,0,,12/09/2018 17:07,0,0,UK,11:00:00,,0,0,0,,LUC0101,,0,,,,,,,,CLEAR,
95,95,07/09/2018 00:00,CON1099,TRLU4870599,Y0151442,633,13,48,0,0,0,28,YES,NO,NO,NO,NO,633,9,0,0, ,21/09/2018 08:02,0,0,China,23:00:00,NIGHT,0,0,0,,HUQ0101,,0,giuser,1,gi user,,,,,CLEAR,
96,96,07/09/2018 00:00,CON1216,MRKU0892847,Y015769-770,1262,33,71,0,0,0,29,YES,NO,NO,NO,NO,1262,14,0,0,,12/09/2018 17:07,0,0,,07:00:00,DAY,0,0,0,,RUI0101/ALL1301,,0,,,,,,,,CLEAR,
97,97,07/09/2018 00:00,CON1258,TGBU2217557,Y0151772,2902,7,23,0,176,0,28,YES,NO,NO,NO,NO,2902,16,0,0,,12/09/2018 17:07,0,0,China,22:30:00,NIGHT,0,0,0,,LUD0101,,0,,,,,,,,CLEAR,
98,98,07/09/2018 00:00,CON1259,TGBU2219884,Y0151773,2138,7,12,0,324,0,28,YES,NO,NO,NO,NO,2138,19,0,0,,12/09/2018 17:07,0,0,China,21:30:00,NIGHT,0,0,0,,LUD0101,,0,,,,,,,,CLEAR,
99,99,07/09/2018 00:00,CON1260,TGBU2217238,Y0151776,3360,49,71,9,556,0,28,YES,NO,NO,NO,NO,3360,40,0,0,,12/09/2018 17:07,0,0,China,21:00:00,NIGHT,0,0,0,,LUD0101,,0,,,,,,,,CLEAR,
